business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
DzxEb4mhBpJnOJJr3XDNJA,Taco Bell,8109 Chinden Blvd,Garden City,ID,83714,43.649855,-116.281446,1.5,23,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'HasTV': 'True', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True'}","Sandwiches, Tex-Mex, Restaurants, Breakfast & Brunch, Fast Food, Tacos, Mexican","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}"
eNJdfP3OM2brEsH6s55I0w,Bluwave Tacos,,Boise,ID,83709,43.5516566,-116.2987901,4.0,5,1,,"Food, Tacos, Food Trucks, Restaurants, Mexican",
6YpNFW5lwEkNtAICp0fwZA,Taco Mar,122 E Gay St,West Chester,PA,19382,39.9612477927,-75.6032636089,4.5,180,1,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': None, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Corkage': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'HappyHour': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOB': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True'}","Mexican, Food, Desserts, Restaurants, Tacos","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}"
AKAYI-HTy78i4Tr_n8UEYw,Redheaded Stranger,305 Arrington St,Nashville,TN,37207,36.1850434812,-86.7679008135,4.0,214,1,"{'RestaurantsGoodForGroups': 'True', 'Ambience': ""{u'divey': None, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': None}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'""}","Tacos, Tex-Mex, Mexican, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
_HO5ubZyfVKVWytSDZy1tA,Tacos Las Californias,7007 N Armenia Ave,Tampa,FL,33604,28.0121805,-82.4844344,4.5,137,1,"{'Corkage': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'HasTV': 'False', 'BikeParking': 'True', 'BYOB': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False'}","Restaurants, Tacos, Food, Mexican, Food Trucks","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
cSi9yz7HwQwigsKF374Paw,Taco Bell,529 Donelson Pike,Nashville,TN,37214,36.1473666,-86.6659485,1.5,29,1,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Restaurants, Fast Food, Breakfast & Brunch, Tex-Mex, Mexican, Tacos","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}"
s21EGSlDN__XtbmQ0p_stQ,Izzy’s Feel Good Food,901 Columbia Ave,Franklin,TN,37064,35.919934628,-86.8722586334,4.5,80,1,"{'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'DriveThru': 'False', 'Alcohol': ""u'full_bar'"", 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'True', 'Smoking': ""u'no'"", 'WiFi': ""u'free'"", 'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BYOB': 'False', 'DogsAllowed': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Beer Bar, Cocktail Bars, Bars, Restaurants, Nightlife, Mexican, Tacos, American (Traditional), Sandwiches, Arts & Entertainment, Music Venues","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-15:30', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-14:0'}"
3tMMCXrwxxkd-DNsCPekJw,Taco Bell,10749 Park Blvd,Seminole,FL,33772,27.8399702512,-82.7889196202,3.0,29,1,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Mexican, Fast Food, Tacos, Restaurants, Breakfast & Brunch, Tex-Mex","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}"
mSAWGCxlWICBp9IvfiZIrA,D'Javs Burger,3090 S Virginia St,Reno,NV,89502,39.4953235232,-119.797664769,5.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Burgers, Restaurants, Tacos, Mexican, Food, Food Trucks",
Qd4IwlrHSPCVLorGs5RERg,Taco Bell,4300 Harding Rd,Nashville,TN,37205,36.127257,-86.844113,2.0,23,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Alcohol': ""'none'"", 'DriveThru': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Tex-Mex, Fast Food, Restaurants, Mexican, Breakfast & Brunch, Tacos","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-0:0'}"
DrSa1sLi0jofkfyjKKNLkQ,Taco Amigo,5009 Gall Blvd,Zephyrhills,FL,33542,28.2301785186,-82.1802206223,4.5,78,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'Caters': 'True', 'DriveThru': 'False', 'RestaurantsAttire': ""'casual'""}","Mexican, Tacos, Restaurants, Food, Food Trucks","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
YA6S248TPYRHmCkA77qcog,Jamaica Wings,9000 W Chester Pike,Upper Darby,PA,19082,39.967436,-75.2902975,4.5,29,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Tacos, Mexican, Caribbean, Chicken Wings, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
mFd-j_KM90IOamGmoN5AQA,Nada,202 21st Ave S,Nashville,TN,37203,36.1480837,-86.7988037,4.0,452,1,"{'GoodForDancing': 'False', 'BikeParking': 'True', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'Caters': 'False', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': True, u'garage': True, u'street': True, u'lot': False, u'validated': False}""}","Restaurants, Mexican, Tacos, New Mexican Cuisine, Breakfast & Brunch, Bars, Vegetarian, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}"
AJJVDErw_HuO2XMdMPir8Q,Seoul Taco,46 4 Seasons Shopping Center,Chesterfield,MO,63017,38.6789967,-90.5015335,4.0,145,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Tacos, Restaurants, Food Trucks, Korean, Food, Street Vendors, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
cbGBXtwS0x93PHGiFAryuA,El Maguey Tacos,795 Nissan Dr,Smyrna,TN,37167,35.973871355200004,-86.4919452268,4.5,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Food, Tacos, Restaurants, Food Trucks, Mexican","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0'}"
I-_INTauk4ua69LcBCWk8A,Taco Bell,9211 4th St North,Saint Petersburg,FL,33702,27.856127,-82.638667,2.0,26,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'None', 'HasTV': 'True'}","Food, Breakfast & Brunch, Tex-Mex, Restaurants, Mexican, Tacos, Fast Food","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-2:0'}"
MJlS0hmRsDCRIgIzAF2sTQ,Ergo,1001 Broadway,Nashville,TN,37203,36.15733,-86.78462,4.0,19,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Breakfast & Brunch, Nightlife, Cocktail Bars, Restaurants, Bars, Tapas/Small Plates, Tacos, Mexican","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '7:0-23:0'}"
9aGEniF1pk3en022yvyAAw,Taco Bell,4300 General Degaulle Dr.,New Orleans,LA,70131,29.919805,-90.012521,2.5,18,1,"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True', 'BikeParking': 'False', 'WiFi': ""'free'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, Tacos, Fast Food, Tex-Mex, Restaurants, Mexican","{'Monday': '8:0-3:0', 'Tuesday': '8:0-3:0', 'Wednesday': '8:0-3:0', 'Thursday': '8:0-3:0', 'Friday': '8:0-3:0', 'Saturday': '8:0-3:0', 'Sunday': '8:0-3:0'}"
1GyeTrz-OR_ygxyT8Gzk_w,Jack in the Box,185 Lemmon Dr,Reno,NV,89506,39.6136293125,-119.8501177132,2.5,32,1,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': False, u'lot': True, u'validated': None}"", 'DriveThru': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'False'}","Breakfast & Brunch, Fast Food, Burgers, Restaurants, Mexican, Tacos","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-1:0'}"
ZBfagfCUXYhe4q9sD7hpjQ,Social Cantina - Carmel,"350 Monon Blvd, Ste 10",Carmel,IN,46032,39.9756415,-86.1303735,4.5,11,1,,"Tacos, Mexican, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
NN_g-DR6NfhUWSiwmVd6Ow,Taco Bell,5406 County Rd 581,Wesley Chapel,FL,33543,28.23469,-82.35007,2.0,24,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': False, 'casual': None}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'DriveThru': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': None}"", 'OutdoorSeating': 'False'}","Tacos, Mexican, Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
BCrBameEpb9bBWLTZKEdng,Taco Bell,10795 State Road 54,New Port Richey,FL,34653,28.1937110745,-82.6353524253,3.5,9,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'BikeParking': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'DriveThru': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Tacos, Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Fast Food","{'Monday': '9:0-23:30', 'Tuesday': '9:0-23:30', 'Wednesday': '9:0-23:30', 'Thursday': '9:0-23:30', 'Friday': '9:0-23:30', 'Saturday': '9:0-23:30', 'Sunday': '9:0-23:30'}"
Nw1hR9OBdKfaaEsHCCGR1g,Our Houz Soul Cafe,8405 N Himes Ave,Tampa,FL,33614,28.0262231,-82.5003765,4.0,23,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'Corkage': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BYOB': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, Soul Food, Mexican, Restaurants, Tacos, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}"
pn00KcFyvm88u7uwzka7cw,Taco Bell,116 North Dupont Highway,New Castle,DE,19720,39.66708,-75.601839,2.0,17,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'""}","Tex-Mex, Restaurants, Breakfast & Brunch, Tacos, Mexican, Fast Food","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}"
iVLNFeWgmBGoaJ3Omm8g4A,Wichos Tacos,"4715 W 30th St, Ste F",Indianapolis,IN,46222,39.8082761,-86.2391957,4.5,12,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Mexican, Restaurants, Tacos","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}"
